Zaman (sn),Voltaj (V),Label
1.7167,1.6577,1
1.7167,1.6480,1
1.7168,1.6375,1
1.7168,1.6238,1
1.7168,1.6190,1
1.7168,1.6149,1
1.7168,1.6149,1
1.7168,1.6158,1
1.7169,1.6270,1
1.7216,1.6319,1
1.7216,1.6464,1
1.7216,1.6585,1
1.7216,1.6673,1
1.7217,1.6770,1
1.7217,1.6834,1
1.7217,1.6875,1
1.7217,1.6883,1
1.7217,1.6851,1
1.7263,1.6770,1
1.7264,1.6730,1
1.7264,1.6657,1
1.7264,1.6577,1
1.7264,1.6415,1
1.7264,1.6303,1
1.7265,1.6182,1
1.7265,1.6125,1
1.7265,1.6077,1
1.7265,1.6141,1
1.7312,1.6214,1
1.7312,1.6391,1
1.7312,1.6480,1
1.7313,1.6649,1
1.7313,1.6746,1
1.7313,1.6834,1
1.7313,1.6867,1
1.7313,1.6883,1
1.7314,1.6875,1
1.7314,1.6875,1
1.7362,1.6786,1
1.7362,1.6722,1
1.7362,1.6601,1
1.7362,1.6496,1
1.7363,1.6367,1
1.7363,1.6295,1
1.7363,1.6230,1
1.7363,1.6190,1
1.7363,1.6190,1
1.7364,1.6182,1
1.7410,1.6278,1
1.7410,1.6335,1
1.7411,1.6512,1
1.7411,1.6633,1
1.7411,1.6697,1
1.7411,1.6770,1
1.7411,1.6834,1
1.7411,1.6851,1
1.7411,1.6842,1
1.7459,1.6834,1
1.7459,1.6770,1
1.7459,1.6722,1
1.7459,1.6593,1
1.7459,1.6472,1
1.7460,1.6415,1
1.7460,1.6311,1
1.7460,1.6149,1
1.7460,1.6077,1
1.7460,1.6109,1
1.7514,1.6166,1
1.7515,1.6295,1
1.7515,1.6375,1
1.7515,1.6488,1
1.7515,1.6657,1
1.7515,1.6738,1
1.7515,1.6810,1
1.7515,1.6834,1
1.7516,1.6842,1
1.7516,1.6834,1
1.7516,1.6810,1
1.7564,1.6738,1
1.7564,1.6689,1
1.7564,1.6577,1
1.7564,1.6504,1
1.7564,1.6359,1
1.7565,1.6270,1
1.7565,1.6190,1
1.7565,1.6149,1
1.7565,1.6166,1
1.7565,1.6158,1
1.7612,1.6238,1
1.7612,1.6319,1
1.7612,1.6456,1
1.7612,1.6593,1
1.7612,1.6697,1
1.7612,1.6794,1
1.7613,1.6859,1
1.7613,1.6867,1
1.7613,1.6859,1
1.7614,1.6851,1
1.7662,1.6786,1
1.7662,1.6714,1
1.7662,1.6609,1
1.7662,1.6528,1
1.7662,1.6415,1
1.7663,1.6311,1
1.7663,1.6141,1
1.7663,1.6141,1
1.7663,1.6085,1
1.7663,1.6117,1
1.7712,1.6222,1
1.7712,1.6375,1
1.7712,1.6472,1
1.7713,1.6625,1
1.7713,1.6722,1
1.7713,1.6786,1
1.7713,1.6842,1
1.7713,1.6826,1
1.7713,1.6851,1
1.7714,1.6834,1
1.7761,1.6762,1
1.7761,1.6705,1
1.7761,1.6601,1
1.7761,1.6496,1
1.7761,1.6399,1
1.7762,1.6295,1
1.7762,1.6230,1
1.7762,1.6149,1
1.7762,1.6158,1
1.7810,1.6158,1
1.7810,1.6262,1
1.7810,1.6335,1
1.7811,1.6440,1
1.7811,1.6577,1
1.7811,1.6657,1
1.7811,1.6778,1
1.7811,1.6826,1
1.7811,1.6851,1
1.7811,1.6859,1
1.7867,1.6859,1
1.7867,1.6786,1
1.7867,1.6689,1
1.7867,1.6593,1
1.7867,1.6544,1
1.7867,1.6407,1
1.7868,1.6286,1
1.7868,1.6133,1
1.7868,1.6077,1
1.7868,1.6085,1
1.7868,1.6133,1
1.7868,1.6222,1
1.7919,1.6311,1
1.7919,1.6472,1
1.7919,1.6617,1
1.7919,1.6697,1
1.7919,1.6794,1
1.7919,1.6802,1
1.7920,1.6818,1
1.7920,1.6842,1
1.7920,1.6778,1
1.7920,1.6762,1
1.7969,1.6697,1
1.7969,1.6593,1
1.7970,1.6480,1
1.7970,1.6375,1
1.7970,1.6286,1
1.7970,1.6222,1
1.7970,1.6141,1
1.7970,1.6133,1
1.7971,1.6141,1
1.7971,1.6238,1
1.8027,1.6311,1
1.8027,1.6440,1
1.8027,1.6568,1
1.8027,1.6657,1
1.8027,1.6778,1
1.8028,1.6834,1
1.8028,1.6851,1
1.8028,1.6867,1
1.8028,1.6826,1
1.8028,1.6778,1
1.8028,1.6714,1
1.8029,1.6601,1
1.8077,1.6520,1
1.8078,1.6432,1
1.8078,1.6246,1
1.8078,1.6198,1
1.8078,1.6141,1
1.8078,1.6109,1
1.8079,1.6149,1
1.8079,1.6238,1
1.8079,1.6375,1
1.8079,1.6480,1
1.8128,1.6633,1
1.8128,1.6730,1
1.8128,1.6786,1
1.8128,1.6859,1
1.8129,1.6834,1
1.8129,1.6851,1
1.8129,1.6818,1
1.8129,1.6762,1
1.8129,1.6697,1
1.8129,1.6585,1
1.8186,1.6480,1
1.8186,1.6335,1
1.8187,1.6343,1
1.8187,1.6190,1
1.8187,1.6093,1
1.8187,1.6133,1
1.8187,1.6166,1
1.8187,1.6238,1
1.8187,1.6319,1
1.8188,1.6448,1
1.8188,1.6593,1
1.8188,1.6681,1
1.8236,1.6802,1
1.8237,1.6826,1
1.8237,1.6859,1
1.8237,1.6883,1
1.8237,1.6851,1
1.8237,1.6786,1
1.8237,1.6714,1
1.8238,1.6665,1
1.8238,1.6552,1
1.8238,1.6407,1
1.8286,1.6303,1
1.8286,1.6133,1
1.8286,1.6093,1
1.8286,1.6085,1
1.8287,1.6141,1
1.8287,1.6262,1
1.8287,1.6367,1
1.8287,1.6536,1
1.8287,1.6665,1
1.8337,1.6738,1
1.8337,1.6842,1
1.8337,1.6875,1
1.8337,1.6899,1
1.8338,1.6867,1
1.8338,1.6859,1
1.8338,1.6778,1
1.8338,1.6794,1
1.8338,1.6593,1
1.8338,1.6488,1
1.8339,1.6375,1
1.8389,1.6295,1
1.8389,1.6238,1
1.8390,1.6166,1
1.8390,1.6198,1
1.8390,1.6190,1
1.8390,1.6295,1
1.8390,1.6375,1
1.8390,1.6488,1
1.8391,1.6593,1
1.8391,1.6738,1
1.8439,1.6794,1
1.8440,1.6867,1
1.8440,1.6923,1
1.8440,1.6891,1
1.8440,1.6875,1
1.8440,1.6818,1
1.8440,1.6738,1
1.8441,1.6657,1
1.8441,1.6544,1
1.8441,1.6391,1
1.8488,1.6238,1
1.8488,1.6190,1
1.8489,1.6133,1
1.8489,1.6093,1
1.8489,1.6158,1
1.8489,1.6238,1
1.8489,1.6383,1
1.8489,1.6504,1
1.8490,1.6657,1
1.8490,1.6754,1
1.8538,1.6818,1
1.8538,1.6875,1
1.8538,1.6851,1
1.8538,1.6859,1
1.8538,1.6440,1
1.8539,1.6818,1
1.8539,1.6746,1
1.8539,1.6625,1
1.8539,1.6520,1
1.8539,1.6383,1
1.8585,1.6295,1
1.8585,1.6198,1
1.8586,1.6286,1
1.8586,1.6117,1
1.8586,1.6158,1
1.8586,1.6238,1
1.8587,1.6303,1
1.8587,1.6440,1
1.8587,1.6577,1
1.8635,1.6689,1
1.8635,1.6754,1
1.8635,1.6834,1
1.8635,1.6851,1
1.8635,1.6875,1
1.8636,1.6834,1
1.8636,1.6778,1
1.8636,1.6689,1
1.8636,1.6633,1
1.8636,1.6488,1
1.8690,1.6375,1
1.8690,1.6270,1
1.8690,1.6141,1
1.8690,1.6061,1
1.8690,1.6085,1
1.8691,1.6109,1
1.8691,1.6222,1
1.8691,1.6399,1
1.8691,1.6456,1
1.8691,1.6593,1
1.8691,1.6697,1
1.8741,1.6802,1
1.8741,1.6810,1
1.8741,1.6818,1
1.8741,1.6818,1
1.8742,1.6786,1
1.8742,1.6762,1
1.8742,1.6641,1
1.8742,1.6568,1
1.8742,1.6472,1
1.8742,1.6343,1
1.8789,1.6254,1
1.8789,1.6166,1
1.8789,1.6101,1
1.8790,1.6117,1
1.8790,1.6149,1
1.8790,1.6198,1
1.8790,1.6311,1
1.8790,1.6456,1
1.8790,1.6568,1
1.8791,1.6649,1
1.8847,1.6738,1
1.8847,1.6810,1
1.8848,1.6834,1
1.8848,1.6818,1
1.8848,1.6802,1
1.8848,1.6746,1
1.8848,1.6673,1
1.8848,1.6552,1
1.8848,1.6472,1
1.8849,1.6351,1
1.8849,1.6206,1
1.8849,1.6133,1
1.8897,1.6029,1
1.8897,1.6069,1
1.8897,1.6117,1
1.8898,1.6222,1
1.8898,1.6367,1
1.8898,1.6480,1
1.8898,1.6633,1
1.8898,1.6722,1
1.8898,1.6786,1
1.8899,1.6810,1
1.8948,1.6786,1
1.8948,1.6834,1
1.8948,1.6786,1
1.8949,1.6754,1
1.8949,1.6705,1
1.8949,1.6593,1
1.8949,1.6512,1
1.8949,1.6351,1
1.8949,1.6262,1
1.8949,1.6174,1
1.9000,1.6512,1
1.9000,1.6101,1
1.9000,1.6101,1
1.9000,1.6206,1
1.9001,1.6278,1
1.9001,1.6423,1
1.9001,1.6560,1
1.9001,1.6665,1
1.9001,1.6770,1
1.9001,1.6834,1
1.9052,1.6867,1
1.9053,1.6883,1
1.9053,1.6834,1
1.9053,1.6794,1
1.9053,1.7004,1
1.9053,1.6560,1
1.9053,1.6504,1
1.9054,1.6375,1
1.9054,1.5932,1
1.9054,1.6182,1
1.9054,1.6182,1
1.9102,1.6141,1
1.9102,1.6133,1
1.9102,1.6254,1
1.9102,1.6230,1
1.9102,1.6512,1
1.9102,1.6552,1
1.9103,1.6770,1
1.9103,1.6818,1
1.9103,1.6867,1
1.9103,1.6859,1
1.9151,1.6875,1
1.9151,1.6818,1
1.9152,1.6762,1
1.9152,1.6689,1
1.9152,1.6577,1
1.9152,1.6730,1
1.9152,1.6303,1
1.9152,1.6230,1
1.9153,1.6174,1
1.9202,1.6117,1
1.9203,1.6125,1
1.9203,1.6077,1
1.9203,1.6238,1
1.9203,1.6230,1
1.9203,1.6464,1
1.9203,1.6585,1
1.9204,1.6681,1
1.9204,1.6778,1
1.9204,1.6875,1
1.9204,1.6899,1
1.9252,1.6883,1
1.9252,1.6754,1
1.9252,1.6786,1
1.9252,1.6754,1
1.9252,1.6657,1
1.9253,1.6681,1
1.9253,1.6399,1
1.9253,1.6262,1
1.9253,1.6149,1
1.9253,1.6029,1
1.9302,1.6077,1
1.9302,1.6133,1
1.9302,1.6246,1
1.9302,1.6375,1
1.9302,1.6488,1
1.9303,1.6601,1
1.9303,1.6746,1
1.9303,1.6851,1
1.9303,1.6810,1
1.9303,1.6851,1
1.9358,1.6851,1
1.9358,1.6818,1
1.9358,1.6754,1
1.9359,1.6689,1
1.9359,1.6577,1
1.9359,1.6738,1
1.9359,1.6343,1
1.9359,1.6488,1
1.9359,1.6133,1
1.9360,1.6166,1
1.9360,1.6133,1
1.9410,1.6117,1
1.9410,1.6230,1
1.9410,1.6254,1
1.9410,1.6456,1
1.9411,1.6585,1
1.9411,1.6681,1
1.9411,1.6794,1
1.9411,1.6842,1
1.9411,1.6722,1
1.9411,1.6931,1
1.9460,1.6834,1
1.9460,1.6842,1
1.9460,1.6762,1
1.9460,1.6681,1
1.9461,1.6617,1
1.9461,1.6456,1
1.9461,1.6319,1
1.9461,1.6198,1
1.9461,1.6222,1
1.9461,1.6093,1
1.9516,1.6125,1
1.9516,1.6262,1
1.9516,1.6286,1
1.9516,1.6480,1
1.9516,1.6617,1
1.9517,1.6722,1
1.9517,1.6818,1
1.9517,1.6842,1
1.9517,1.6851,1
1.9517,1.6859,1
1.9517,1.6818,1
1.9568,1.6786,1
1.9568,1.6730,1
1.9568,1.6568,1
1.9568,1.6432,1
1.9568,1.6335,1
1.9569,1.6383,1
1.9569,1.6190,1
1.9569,1.6141,1
1.9569,1.6133,1
1.9569,1.6149,1
1.9569,1.6222,1
1.9617,1.6335,1
1.9617,1.6448,1
1.9617,1.6593,1
1.9617,1.6681,1
1.9618,1.6794,1
1.9618,1.6826,1
1.9618,1.6867,1
1.9618,1.6842,1
1.9618,1.6851,1
1.9618,1.6746,1
1.9668,1.6681,1
1.9668,1.6593,1
1.9668,1.6496,1
1.9668,1.6383,1
1.9668,1.6399,1
1.9669,1.6125,1
1.9669,1.6109,1
1.9669,1.6077,1
1.9669,1.6093,1
1.9669,1.6222,1
1.9719,1.6375,1
1.9719,1.6456,1
1.9719,1.6641,1
1.9719,1.6705,1
1.9720,1.6770,1
1.9720,1.6818,1
1.9720,1.6834,1
1.9720,1.6826,1
1.9720,1.6786,1
1.9720,1.6754,1
1.9769,1.6681,1
1.9769,1.6552,1
1.9769,1.6472,1
1.9769,1.6375,1
1.9769,1.6278,1
1.9770,1.6198,1
1.9770,1.6012,1
1.9770,1.6149,1
1.9770,1.6230,1
1.9770,1.6270,1
1.9820,1.6343,1
1.9820,1.6448,1
1.9820,1.6609,1
1.9820,1.6673,1
1.9820,1.6472,1
1.9820,1.6851,1
1.9821,1.6859,1
1.9821,1.6907,1
1.9821,1.6859,1
1.9821,1.6810,1
1.9873,1.6601,1
1.9873,1.6649,1
1.9873,1.6504,1
1.9873,1.6407,1
1.9873,1.6278,1
1.9874,1.6174,1
1.9874,1.6117,1
1.9874,1.6085,1
1.9874,1.6141,1
1.9874,1.6254,1
1.9874,1.6262,1
1.9928,1.6520,1
1.9928,1.6641,1
1.9929,1.6730,1
1.9929,1.6818,1
1.9929,1.6842,1
1.9929,1.6842,1
1.9929,1.6859,1
1.9929,1.6818,1
1.9930,1.6778,1
1.9930,1.6649,1
1.9930,1.6593,1
1.9984,1.6504,1
1.9984,1.6407,1
1.9984,1.6351,1
1.9985,1.6222,1
1.9985,1.6174,1
1.9985,1.6182,1
1.9985,1.6254,1
1.9985,1.6278,1
1.9986,1.6423,1
1.9986,1.6496,1
1.9986,1.6464,1
2.0042,1.6738,1
2.0042,1.6786,1
2.0042,1.6859,1
2.0043,1.6923,1
2.0043,1.6907,1
2.0043,1.6851,1
2.0043,1.6810,1
2.0043,1.6834,1
2.0043,1.6633,1
2.0043,1.6536,1
2.0044,1.6391,1
2.0044,1.6278,1
2.0099,1.6158,1
2.0099,1.6125,1
2.0099,1.6101,1
2.0099,1.6149,1
2.0099,1.6262,1
2.0099,1.6407,1
2.0100,1.6504,1
2.0100,1.6617,1
2.0100,1.6754,1
2.0100,1.6834,1
2.0100,1.6875,1
2.0156,1.6883,1
2.0156,1.6875,1
2.0157,1.6818,1
2.0157,1.6802,1
2.0157,1.6714,1
2.0157,1.6593,1
2.0157,1.6552,1
2.0157,1.6383,1
2.0157,1.6327,1
2.0158,1.6222,1
2.0158,1.6149,1
2.0158,1.6149,1
2.0215,1.6480,1
2.0215,1.6246,1
2.0215,1.6311,1
2.0215,1.6464,1
2.0215,1.6617,1
2.0215,1.6673,1
2.0216,1.6770,1
2.0216,1.6834,1
2.0216,1.6899,1
2.0216,1.6867,1
2.0216,1.6875,1
2.0271,1.6818,1
2.0271,1.6738,1
2.0271,1.6689,1
2.0272,1.6552,1
2.0272,1.6440,1
2.0272,1.6359,1
2.0272,1.6198,1
2.0272,1.6149,1
2.0272,1.6125,1
2.0273,1.6141,1
2.0273,1.6262,1
2.0273,1.6295,1
2.0332,1.6496,1
2.0332,1.6665,1
2.0332,1.6762,1
2.0332,1.6859,1
2.0332,1.6883,1
2.0332,1.6851,1
2.0333,1.6859,1
2.0333,1.6867,1
2.0333,1.6802,1
2.0333,1.6657,1
2.0333,1.6593,1
2.0333,1.6488,1
2.0395,1.6375,1
2.0395,1.6295,1
2.0395,1.6190,1
2.0395,1.6158,1
2.0395,1.6182,1
2.0396,1.6158,1
2.0396,1.6254,1
2.0396,1.6335,1
2.0396,1.6456,1
2.0396,1.6577,1
2.0396,1.6681,1
2.0396,1.6786,1
2.0455,1.6842,1
2.0455,1.6867,1
2.0455,1.6883,1
2.0455,1.6826,1
2.0455,1.6746,1
2.0456,1.6681,1
2.0456,1.6625,1
2.0456,1.6496,1
2.0456,1.6407,1
2.0456,1.6286,1
2.0456,1.6125,1
2.0457,1.6117,1
2.0523,1.6101,1
2.0524,1.6149,1
2.0524,1.6262,1
2.0524,1.6375,1
2.0524,1.6488,1
2.0524,1.6633,1
2.0524,1.6746,1
2.0524,1.6786,1
2.0525,1.6859,1
2.0525,1.6867,1
2.0525,1.6859,1
2.0525,1.6818,1
2.0525,1.6770,1
2.0525,1.6689,1
2.0587,1.6577,1
2.0587,1.6496,1
2.0587,1.6367,1
2.0587,1.6278,1
2.0587,1.6222,1
2.0587,1.6166,1
2.0587,1.6182,1
2.0588,1.6174,1
2.0588,1.6295,1
2.0588,1.6351,1
2.0588,1.6512,1
2.0588,1.6609,1
2.0589,1.6722,1
2.0650,1.6786,1
2.0651,1.6883,1
2.0651,1.6891,1
2.0651,1.6891,1
2.0651,1.6834,1
2.0651,1.6794,1
2.0651,1.6697,1
2.0652,1.6641,1
2.0652,1.6528,1
2.0652,1.6391,1
2.0652,1.6270,1
2.0652,1.6133,1
2.0717,1.6109,1
2.0717,1.6117,1
2.0717,1.6158,1
2.0717,1.6286,1
2.0718,1.6375,1
2.0718,1.6504,1
2.0718,1.6657,1
2.0718,1.6730,1
2.0718,1.6834,1
2.0719,1.6851,1
2.0719,1.6842,1
2.0719,1.6875,1
2.0719,1.6963,1
2.0719,1.6746,1
2.0782,1.6681,1
2.0782,1.6577,1
2.0782,1.6496,1
2.0782,1.6343,1
2.0782,1.6278,1
2.0782,1.6206,1
2.0783,1.6125,1
2.0783,1.6158,1
2.0783,1.6166,1
2.0783,1.6254,1
2.0783,1.6351,1
2.0783,1.6464,1
2.0784,1.6601,1
2.0845,1.6714,1
2.0845,1.6786,1
2.0846,1.6851,1
2.0846,1.6891,1
2.0846,1.6899,1
2.0846,1.6851,1
2.0846,1.6810,1
2.0846,1.6714,1
2.0846,1.6649,1
2.0847,1.6504,1
2.0847,1.6399,1
2.0847,1.6286,1
2.0911,1.6158,1
2.0911,1.6117,1
2.0911,1.6101,1
2.0911,1.6125,1
2.0912,1.6278,1
2.0912,1.6391,1
2.0912,1.6496,1
2.0912,1.6649,1
2.0912,1.6746,1
2.0912,1.6818,1
2.0913,1.6867,1
2.0913,1.6834,1
2.0913,1.6859,1
2.0913,1.6778,1
2.0978,1.6762,1
2.0978,1.6705,1
2.0978,1.6585,1
2.0978,1.6488,1
2.0979,1.6367,1
2.0979,1.6270,1
2.0979,1.6182,1
2.0979,1.6141,1
2.0979,1.6133,1
2.0979,1.6190,1
2.0980,1.6246,1
2.0980,1.6327,1
2.0980,1.6440,1
2.1053,1.6568,1
2.1053,1.6665,1
2.1054,1.6762,1
2.1054,1.6810,1
2.1054,1.6826,1
2.1054,1.6851,1
2.1054,1.6834,1
2.1054,1.6770,1
2.1055,1.6697,1
2.1055,1.6641,1
2.1055,1.6504,1
2.1055,1.6407,1
2.1055,1.6270,1
2.1055,1.6166,1
2.1055,1.6117,1
2.1125,1.6117,1
2.1125,1.6117,1
2.1125,1.6246,1
2.1125,1.6351,1
2.1125,1.6520,1
2.1126,1.6633,1
2.1126,1.6730,1
2.1126,1.6802,1
2.1126,1.6851,1
2.1126,1.6859,1
2.1126,1.6842,1
2.1126,1.6818,1
2.1127,1.6770,1
2.1127,1.6681,1
2.1202,1.6577,1
2.1202,1.6488,1
2.1202,1.6375,1
2.1202,1.6295,1
2.1202,1.6230,1
2.1202,1.6198,1
2.1203,1.6174,1
2.1203,1.6166,1
2.1203,1.6254,1
2.1203,1.6343,1
2.1203,1.6472,1
2.1204,1.6609,1
2.1204,1.6746,1
2.1204,1.6818,1
2.1204,1.6834,1
2.1204,1.6915,1
2.1277,1.6867,1
2.1277,1.6826,1
2.1277,1.6786,1
2.1277,1.6705,1
2.1277,1.6641,1
2.1278,1.6544,1
2.1278,1.6391,1
2.1278,1.6278,1
2.1278,1.6141,1
2.1278,1.6077,1
2.1279,1.6061,1
2.1279,1.6125,1
2.1279,1.6254,1
2.1279,1.6383,1
2.1279,1.6488,1
2.1350,1.6641,1
2.1350,1.6722,1
2.1350,1.6810,1
2.1350,1.6851,1
2.1350,1.6826,1
2.1351,1.6834,1
2.1351,1.6770,1
2.1351,1.6786,1
2.1351,1.6689,1
2.1351,1.6568,1
2.1351,1.6472,1
2.1352,1.6335,1
2.1352,1.6270,1
2.1352,1.6174,1
2.1424,1.6133,1
2.1424,1.6158,1
2.1424,1.6166,1
2.1424,1.6262,1
2.1424,1.6295,1
2.1425,1.6440,1
2.1425,1.6601,1
2.1425,1.6681,1
2.1425,1.6762,1
2.1425,1.6851,1
2.1425,1.6907,1
2.1426,1.6891,1
2.1426,1.6842,1
2.1426,1.6802,1
2.1426,1.6689,1
2.1497,1.6641,1
2.1497,1.6536,1
2.1498,1.6391,1
2.1498,1.6254,1
2.1498,1.6133,1
2.1498,1.6093,1
2.1498,1.6101,1
2.1498,1.6109,1
2.1499,1.6238,1
2.1499,1.6367,1
2.1499,1.6472,1
2.1499,1.6617,1
2.1499,1.6730,1
2.1499,1.6851,1
2.1500,1.6891,1
2.1571,1.6907,1
2.1571,1.6875,1
2.1571,1.6851,1
2.1572,1.6778,1
2.1572,1.6705,1
2.1572,1.6585,1
2.1572,1.6488,1
2.1572,1.6407,1
2.1572,1.6295,1
2.1573,1.6238,1
2.1573,1.6158,1
2.1573,1.6158,1
2.1573,1.6214,1
2.1573,1.6303,1
2.1573,1.6335,1
2.1645,1.6488,1
2.1645,1.6601,1
2.1645,1.6705,1
2.1645,1.6762,1
2.1645,1.6826,1
2.1645,1.6891,1
2.1646,1.6867,1
2.1646,1.6810,1
2.1646,1.6786,1
2.1646,1.6730,1
2.1646,1.6641,1
2.1646,1.6544,1
2.1647,1.6399,1
2.1647,1.6270,1
2.1726,1.6166,1
2.1727,1.6037,1
2.1727,1.6085,1
2.1727,1.6141,1
2.1727,1.6278,1
2.1727,1.6375,1
2.1727,1.6488,1
2.1728,1.6633,1
2.1728,1.6746,1
2.1728,1.6786,1
2.1728,1.6834,1
2.1728,1.6810,1
2.1728,1.6851,1
2.1729,1.6762,1
2.1729,1.6770,1
2.1729,1.6697,1
2.1729,1.6560,1
2.1804,1.6480,1
2.1805,1.6327,1
2.1805,1.6246,1
2.1805,1.6174,1
2.1805,1.6206,1
2.1805,1.6166,1
2.1806,1.6166,1
2.1806,1.6262,1
2.1806,1.6335,1
2.1806,1.6440,1
2.1806,1.6585,1
2.1806,1.6697,1
2.1806,1.6770,1
2.1807,1.6810,1
2.1807,1.6875,1
2.1884,1.6851,1
2.1884,1.6826,1
2.1884,1.6770,1
2.1884,1.6722,1
2.1885,1.6649,1
2.1885,1.6520,1
2.1885,1.6391,1
2.1885,1.6262,1
2.1885,1.6174,1
2.1885,1.6109,1
2.1886,1.6117,1
2.1886,1.6125,1
2.1886,1.6278,1
2.1886,1.6391,1
2.1886,1.6520,1
2.1886,1.6657,1
2.1960,1.6770,1
2.1960,1.6826,1
2.1960,1.6859,1
2.1960,1.6875,1
2.1960,1.6851,1
2.1961,1.6842,1
2.1961,1.6762,1
2.1961,1.6689,1
2.1961,1.6585,1
2.1961,1.6488,1
2.1961,1.6383,1
2.1962,1.6278,1
2.1962,1.6190,1
2.1962,1.6166,1
2.1962,1.6166,1
2.2043,1.6174,1
2.2043,1.6278,1
2.2043,1.6343,1
2.2043,1.6456,1
2.2044,1.6593,1
2.2044,1.6681,1
2.2044,1.6826,1
2.2044,1.6875,1
2.2044,1.6842,1
2.2044,1.6875,1
2.2045,1.6810,1
2.2045,1.6778,1
2.2045,1.6689,1
2.2045,1.6625,1
2.2045,1.6528,1
2.2045,1.6407,1
2.2046,1.6286,1
2.2122,1.6182,1
2.2122,1.6141,1
2.2122,1.6149,1
2.2122,1.6230,1
2.2123,1.6270,1
2.2123,1.6415,1
2.2123,1.6528,1
2.2123,1.6657,1
2.2123,1.6738,1
2.2123,1.6826,1
2.2124,1.6859,1
2.2124,1.6859,1
2.2124,1.6883,1
2.2124,1.6834,1
2.2124,1.6786,1
2.2124,1.6705,1
2.2207,1.6617,1
2.2207,1.6512,1
2.2207,1.6383,1
2.2207,1.6303,1
2.2207,1.6238,1
2.2208,1.6174,1
2.2208,1.6214,1
2.2208,1.6182,1
2.2208,1.6295,1
2.2208,1.6415,1
2.2208,1.6504,1
2.2209,1.6601,1
2.2209,1.6722,1
2.2209,1.6778,1
2.2209,1.6834,1
2.2209,1.6907,1
2.2209,1.6867,1
2.2284,1.6931,1
2.2284,1.6794,1
2.2284,1.6689,1
2.2285,1.6633,1
2.2285,1.6488,1
2.2285,1.6375,1
2.2285,1.6246,1
2.2285,1.6141,1
2.2285,1.6085,1
2.2286,1.6125,1
2.2286,1.6061,1
2.2286,1.6262,1
2.2286,1.6391,1
2.2286,1.6536,1
2.2286,1.6697,1
2.2362,1.6786,1
2.2362,1.6867,1
2.2363,1.6907,1
2.2363,1.6923,1
2.2363,1.6931,1
2.2363,1.6834,1
2.2363,1.6754,1
2.2363,1.6681,1
2.2364,1.6560,1
2.2364,1.6456,1
2.2364,1.6367,1
2.2364,1.6278,1
2.2364,1.6206,1
2.2364,1.6133,1
2.2365,1.6166,1
2.2365,1.6182,1
2.2443,1.6295,1
2.2443,1.6343,1
2.2443,1.6520,1
2.2443,1.6625,1
2.2443,1.6730,1
2.2444,1.6802,1
2.2444,1.6891,1
2.2444,1.6915,1
2.2444,1.6891,1
2.2444,1.6867,1
2.2444,1.6818,1
2.2445,1.6714,1
2.2445,1.6657,1
2.2445,1.6552,1
2.2445,1.6391,1
2.2445,1.6286,1
2.2522,1.6198,1
2.2522,1.6133,1
2.2522,1.6133,1
2.2522,1.6198,1
2.2522,1.6270,1
2.2523,1.6415,1
2.2523,1.6528,1
2.2523,1.6649,1
2.2523,1.6746,1
2.2523,1.6818,1
2.2523,1.6851,1
2.2524,1.6867,1
2.2524,1.6851,1
2.2524,1.6834,1
2.2524,1.6786,1
2.2524,1.6730,1
2.2602,1.6593,1
2.2602,1.6480,1
2.2602,1.6367,1
2.2603,1.6319,1
2.2603,1.6190,1
2.2603,1.6166,1
2.2603,1.6141,1
2.2603,1.6166,1
2.2604,1.6295,1
2.2604,1.6359,1
2.2604,1.6480,1
2.2604,1.6609,1
2.2604,1.6697,1
2.2604,1.6778,1
2.2605,1.6842,1
2.2605,1.6842,1
2.2683,1.6859,1
2.2683,1.6842,1
2.2683,1.6786,1
2.2683,1.6714,1
2.2684,1.6641,1
2.2684,1.6544,1
2.2684,1.6375,1
2.2684,1.6262,1
2.2684,1.6141,1
2.2684,1.5956,1
2.2685,1.6021,1
2.2685,1.6109,1
2.2685,1.6206,1
2.2685,1.6351,1
2.2685,1.6464,1
2.2685,1.6601,1
2.2765,1.6730,1
2.2766,1.6423,1
2.2766,1.6907,1
2.2766,1.6915,1
2.2766,1.6883,1
2.2766,1.6867,1
2.2767,1.6786,1
2.2767,1.6697,1
2.2767,1.6577,1
2.2767,1.6448,1
2.2767,1.6343,1
2.2767,1.6536,1
2.2768,1.6166,1
2.2768,1.6101,1
2.2768,1.6109,1
2.2768,1.6158,1
2.2768,1.6214,1
2.2846,1.6311,1
2.2847,1.6423,1
2.2847,1.6568,1
2.2847,1.6657,1
2.2847,1.6762,1
2.2847,1.6818,1
2.2847,1.6834,1
2.2848,1.6851,1
2.2848,1.6818,1
2.2848,1.6762,1
2.2848,1.7237,1
2.2848,1.6593,1
2.2848,1.6512,1
2.2849,1.6343,1
2.2849,1.6246,1
2.2849,1.6109,1
2.2930,1.6093,1
2.2930,1.6085,1
2.2930,1.6125,1
2.2930,1.6270,1
2.2930,1.6222,1
2.2930,1.6512,1
2.2931,1.6786,1
2.2931,1.6746,1
2.2931,1.6851,1
2.2931,1.6859,1
2.2931,1.6891,1
2.2931,1.6859,1
2.2932,1.6826,1
2.2932,1.6754,1
2.2932,1.6665,1
2.2932,1.6552,1
2.3012,1.6496,1
2.3012,1.6319,1
2.3012,1.6270,1
2.3012,1.6182,1
